ZIP Code	County Name	State Code	State Name	FMR Source	Has SAFMR Data But Uses FMR
93626	Fresno	CA	California	NONE	Yes
93627	Fresno County	CA	California	NONE	Yes
93628	Fresno	CA	California	NONE	Yes
93630	Fresno	CA	California	NONE	Yes
93631	Fresno	CA	California	NONE	Yes
93633	Fresno County	CA	California	NONE	Yes
93634	Fresno County	CA	California	NONE	Yes
93635	Merced	CA	California	NONE	Yes
93636	Madera County	CA	California	NONE	Yes
93637	Madera County	CA	California	NONE	Yes
93638	Madera County	CA	California	NONE	Yes
93639	Madera County	CA	California	NONE	Yes
93640	Fresno	CA	California	NONE	Yes
93641	Fresno	CA	California	NONE	Yes
93642	Fresno County	CA	California	NONE	Yes
93643	Madera	CA	California	NONE	Yes
93644	Madera	CA	California	NONE	Yes
93645	Madera County	CA	California	NONE	Yes
93646	Fresno	CA	California	NONE	Yes
93647	Tulare County	CA	California	NONE	Yes
93648	Fresno County	CA	California	NONE	Yes
93649	Fresno County	CA	California	NONE	Yes
93650	Fresno County	CA	California	NONE	Yes
93651	Fresno County	CA	California	NONE	Yes
93652	Fresno County	CA	California	NONE	Yes
93653	Madera	CA	California	NONE	Yes
93654	Fresno	CA	California	NONE	Yes
93656	Fresno	CA	California	NONE	Yes
93657	Fresno County	CA	California	NONE	Yes
93660	Fresno County	CA	California	NONE	Yes
93661	Merced County	CA	California	NONE	Yes
93662	Fresno County	CA	California	NONE	Yes
93664	Fresno	CA	California	NONE	Yes
93665	Merced County	CA	California	NONE	Yes
93666	Tulare County	CA	California	NONE	Yes
93667	Fresno County	CA	California	NONE	Yes
93668	Fresno County	CA	California	NONE	Yes
93669	Madera County	CA	California	NONE	Yes
93670	Tulare County	CA	California	NONE	Yes
93673	Tulare County	CA	California	NONE	Yes
93675	Fresno	CA	California	NONE	Yes
93701	Fresno County	CA	California	NONE	Yes
93702	Fresno County	CA	California	NONE	Yes
93703	Fresno County	CA	California	NONE	Yes
93704	Fresno County	CA	California	NONE	Yes
93705	Fresno County	CA	California	NONE	Yes
93706	Fresno County	CA	California	NONE	Yes
93707	Fresno County	CA	California	NONE	Yes
93708	Fresno County	CA	California	NONE	Yes
93709	Fresno County	CA	California	NONE	Yes
93710	Fresno County	CA	California	NONE	Yes
93711	Fresno County	CA	California	NONE	Yes
93712	Fresno County	CA	California	NONE	Yes
93714	Fresno County	CA	California	NONE	Yes
93715	Fresno County	CA	California	NONE	Yes
93716	Fresno County	CA	California	NONE	Yes
93717	Fresno County	CA	California	NONE	Yes
93718	Fresno County	CA	California	NONE	Yes
93720	Fresno	CA	California	NONE	Yes
93721	Fresno County	CA	California	NONE	Yes
93722	Fresno	CA	California	NONE	Yes
93723	Fresno County	CA	California	NONE	Yes
93724	Fresno County	CA	California	NONE	Yes
93725	Fresno County	CA	California	NONE	Yes
93726	Fresno County	CA	California	NONE	Yes
93727	Fresno County	CA	California	NONE	Yes
93728	Fresno County	CA	California	NONE	Yes
93729	Fresno County	CA	California	NONE	Yes
93730	Fresno County	CA	California	NONE	Yes
93737	Fresno County	CA	California	NONE	Yes
93740	Fresno County	CA	California	NONE	Yes
93741	Fresno County	CA	California	NONE	Yes
93744	Fresno County	CA	California	NONE	Yes
93745	Fresno County	CA	California	NONE	Yes
93747	Fresno County	CA	California	NONE	Yes
93755	Fresno County	CA	California	NONE	Yes
93771	Fresno County	CA	California	NONE	Yes
93772	Fresno County	CA	California	NONE	Yes
93773	Fresno County	CA	California	NONE	Yes
93774	Fresno County	CA	California	NONE	Yes
93775	Fresno County	CA	California	NONE	Yes
93776	Fresno County	CA	California	NONE	Yes
93777	Fresno County	CA	California	NONE	Yes
93778	Fresno County	CA	California	NONE	Yes
93779	Fresno County	CA	California	NONE	Yes
93790	Fresno County	CA	California	NONE	Yes
93791	Fresno County	CA	California	NONE	Yes
93792	Fresno County	CA	California	NONE	Yes
93793	Fresno County	CA	California	NONE	Yes
93794	Fresno County	CA	California	NONE	Yes
93888	Fresno County	CA	California	NONE	Yes
93901	Monterey County	CA	California	NONE	Yes
93902	Monterey County	CA	California	NONE	Yes
93905	Monterey County	CA	California	NONE	Yes
93906	Monterey County	CA	California	NONE	Yes
93907	Monterey County	CA	California	NONE	Yes
93908	Monterey	CA	California	NONE	Yes
93912	Monterey County	CA	California	NONE	Yes
93915	Monterey County	CA	California	NONE	Yes
93920	Monterey County	CA	California	NONE	Yes
93921	Monterey County	CA	California	NONE	Yes
93922	Monterey County	CA	California	NONE	Yes
93923	Monterey County	CA	California	NONE	Yes
93924	Monterey County	CA	California	NONE	Yes
93925	Monterey	CA	California	NONE	Yes
93926	Monterey	CA	California	NONE	Yes
93927	Monterey County	CA	California	NONE	Yes
93928	Monterey County	CA	California	NONE	Yes
93930	Monterey	CA	California	NONE	Yes
93932	Monterey County	CA	California	NONE	Yes
93933	Monterey County	CA	California	NONE	Yes
93940	Monterey County	CA	California	NONE	Yes
93942	Monterey County	CA	California	NONE	Yes
93943	Monterey County	CA	California	NONE	Yes
93944	Monterey County	CA	California	NONE	Yes
93950	Monterey County	CA	California	NONE	Yes
93953	Monterey County	CA	California	NONE	Yes
93954	Monterey County	CA	California	NONE	Yes
93955	Monterey County	CA	California	NONE	Yes
93960	Monterey County	CA	California	NONE	Yes
93962	Monterey County	CA	California	NONE	Yes
94002	San Mateo County	CA	California	NONE	Yes
94005	San Mateo County	CA	California	NONE	Yes
94010	San Mateo County	CA	California	NONE	Yes
94011	San Mateo County	CA	California	NONE	Yes
94014	San Mateo County	CA	California	NONE	Yes
94015	San Mateo County	CA	California	NONE	Yes
94017	San Mateo County	CA	California	NONE	Yes
94018	San Mateo County	CA	California	NONE	Yes
94019	San Mateo County	CA	California	NONE	Yes
94020	San Mateo	CA	California	NONE	Yes
94021	San Mateo County	CA	California	NONE	Yes
94022	Santa Clara County	CA	California	NONE	Yes
94023	Santa Clara County	CA	California	NONE	Yes
94024	Santa Clara County	CA	California	NONE	Yes
94025	San Mateo County	CA	California	NONE	Yes
94026	San Mateo County	CA	California	NONE	Yes
94027	San Mateo County	CA	California	NONE	Yes
94028	San Mateo	CA	California	NONE	Yes
94030	San Mateo County	CA	California	NONE	Yes
94035	Santa Clara County	CA	California	NONE	Yes
94037	San Mateo County	CA	California	NONE	Yes
94038	San Mateo County	CA	California	NONE	Yes
94039	Santa Clara County	CA	California	NONE	Yes
94040	Santa Clara County	CA	California	NONE	Yes
94041	Santa Clara County	CA	California	NONE	Yes
94042	Santa Clara County	CA	California	NONE	Yes
94043	Santa Clara County	CA	California	NONE	Yes
94044	San Mateo County	CA	California	NONE	Yes
94060	San Mateo County	CA	California	NONE	Yes
94061	San Mateo County	CA	California	NONE	Yes
94062	San Mateo County	CA	California	NONE	Yes
94063	San Mateo County	CA	California	NONE	Yes
94064	San Mateo County	CA	California	NONE	Yes
94065	San Mateo County	CA	California	NONE	Yes
94066	San Mateo County	CA	California	NONE	Yes
94070	San Mateo County	CA	California	NONE	Yes
94074	San Mateo County	CA	California	NONE	Yes
94080	San Mateo County	CA	California	NONE	Yes
94083	San Mateo County	CA	California	NONE	Yes
94085	Santa Clara County	CA	California	NONE	Yes
94086	Santa Clara County	CA	California	NONE	Yes
94087	Santa Clara County	CA	California	NONE	Yes
94088	Santa Clara County	CA	California	NONE	Yes
94089	Santa Clara County	CA	California	NONE	Yes
94102	San Francisco County	CA	California	NONE	Yes
94103	San Francisco County	CA	California	NONE	Yes
94104	San Francisco County	CA	California	NONE	Yes
94105	San Francisco County	CA	California	NONE	Yes
94107	San Francisco County	CA	California	NONE	Yes
94108	San Francisco County	CA	California	NONE	Yes
94109	San Francisco County	CA	California	NONE	Yes
94110	San Francisco County	CA	California	NONE	Yes
94111	San Francisco County	CA	California	NONE	Yes
94112	San Francisco County	CA	California	NONE	Yes
94114	San Francisco County	CA	California	NONE	Yes
94115	San Francisco County	CA	California	NONE	Yes
94116	San Francisco County	CA	California	NONE	Yes
94117	San Francisco County	CA	California	NONE	Yes
94118	San Francisco County	CA	California	NONE	Yes
94119	San Francisco County	CA	California	NONE	Yes
94121	San Francisco County	CA	California	NONE	Yes
94122	San Francisco County	CA	California	NONE	Yes
94123	San Francisco County	CA	California	NONE	Yes
94124	San Francisco County	CA	California	NONE	Yes
94125	San Francisco County	CA	California	NONE	Yes
94126	San Francisco County	CA	California	NONE	Yes
94127	San Francisco County	CA	California	NONE	Yes
94128	San Mateo County	CA	California	NONE	Yes
94129	San Francisco County	CA	California	NONE	Yes
94130	San Francisco County	CA	California	NONE	Yes
94131	San Francisco County	CA	California	NONE	Yes
94132	San Francisco County	CA	California	NONE	Yes
94133	San Francisco County	CA	California	NONE	Yes
94134	San Francisco County	CA	California	NONE	Yes
94140	San Francisco County	CA	California	NONE	Yes
94141	San Francisco County	CA	California	NONE	Yes
94146	San Francisco County	CA	California	NONE	Yes
94147	San Francisco County	CA	California	NONE	Yes
94158	San Francisco County	CA	California	NONE	Yes
94159	San Francisco County	CA	California	NONE	Yes
94164	San Francisco County	CA	California	NONE	Yes
94188	San Francisco County	CA	California	NONE	Yes
94301	Santa Clara County	CA	California	NONE	Yes
94302	Santa Clara County	CA	California	NONE	Yes
94303	Santa Clara	CA	California	NONE	Yes
94304	Santa Clara County	CA	California	NONE	Yes
94305	Santa Clara	CA	California	NONE	Yes
94306	Santa Clara County	CA	California	NONE	Yes
94309	Santa Clara County	CA	California	NONE	Yes
94401	San Mateo County	CA	California	NONE	Yes
94402	San Mateo County	CA	California	NONE	Yes
94403	San Mateo County	CA	California	NONE	Yes
94404	San Mateo County	CA	California	NONE	Yes
94501	Alameda County	CA	California	NONE	Yes
94502	Alameda County	CA	California	NONE	Yes
94503	Napa	CA	California	NONE	Yes
94505	Contra Costa	CA	California	NONE	Yes
94506	Contra Costa County	CA	California	NONE	Yes
94507	Contra Costa County	CA	California	NONE	Yes
94508	Napa County	CA	California	NONE	Yes
94509	Contra Costa	CA	California	NONE	Yes
94510	Solano County	CA	California	NONE	Yes
94511	Contra Costa County	CA	California	NONE	Yes
94512	Solano County	CA	California	NONE	Yes
94513	Contra Costa County	CA	California	NONE	Yes
94514	Contra Costa	CA	California	NONE	Yes
94515	Napa	CA	California	NONE	Yes
94516	Contra Costa County	CA	California	NONE	Yes
94517	Contra Costa County	CA	California	NONE	Yes
94518	Contra Costa County	CA	California	NONE	Yes
94519	Contra Costa County	CA	California	NONE	Yes
94520	Contra Costa County	CA	California	NONE	Yes
94521	Contra Costa County	CA	California	NONE	Yes
94522	Contra Costa County	CA	California	NONE	Yes
94523	Contra Costa County	CA	California	NONE	Yes
94524	Contra Costa County	CA	California	NONE	Yes
94525	Contra Costa County	CA	California	NONE	Yes
94526	Contra Costa County	CA	California	NONE	Yes
94528	Contra Costa County	CA	California	NONE	Yes
94530	Contra Costa County	CA	California	NONE	Yes
94531	Contra Costa County	CA	California	NONE	Yes
94533	Solano County	CA	California	NONE	Yes
94534	Solano County	CA	California	NONE	Yes
94535	Solano County	CA	California	NONE	Yes
94536	Alameda County	CA	California	NONE	Yes
94537	Alameda County	CA	California	NONE	Yes
94538	Alameda County	CA	California	NONE	Yes
94539	Alameda	CA	California	NONE	Yes
94540	Alameda County	CA	California	NONE	Yes
94541	Alameda County	CA	California	NONE	Yes
94542	Alameda County	CA	California	NONE	Yes
94543	Alameda County	CA	California	NONE	Yes
94544	Alameda County	CA	California	NONE	Yes
94545	Alameda County	CA	California	NONE	Yes
94546	Alameda County	CA	California	NONE	Yes
94547	Contra Costa County	CA	California	NONE	Yes
94548	Contra Costa County	CA	California	NONE	Yes
94549	Contra Costa County	CA	California	NONE	Yes
94550	Alameda	CA	California	NONE	Yes
94551	Alameda	CA	California	NONE	Yes
94552	Alameda	CA	California	NONE	Yes
94553	Contra Costa County	CA	California	NONE	Yes
94555	Alameda County	CA	California	NONE	Yes
94556	Contra Costa	CA	California	NONE	Yes
94557	Alameda County	CA	California	NONE	Yes
94558	Napa	CA	California	NONE	Yes
94559	Napa	CA	California	NONE	Yes
94560	Alameda	CA	California	NONE	Yes
94561	Contra Costa County	CA	California	NONE	Yes
94562	Napa County	CA	California	NONE	Yes
94563	Contra Costa County	CA	California	NONE	Yes
94564	Contra Costa County	CA	California	NONE	Yes
94565	Contra Costa	CA	California	NONE	Yes
94566	Alameda County	CA	California	NONE	Yes
94567	Napa	CA	California	NONE	Yes
94568	Alameda County	CA	California	NONE	Yes
94569	Contra Costa County	CA	California	NONE	Yes
94570	Contra Costa County	CA	California	NONE	Yes
94571	Solano	CA	California	NONE	Yes
94572	Contra Costa County	CA	California	NONE	Yes
94573	Napa County	CA	California	NONE	Yes
94574	Napa	CA	California	NONE	Yes
94575	Contra Costa County	CA	California	NONE	Yes
94576	Napa County	CA	California	NONE	Yes
94577	Alameda County	CA	California	NONE	Yes
94578	Alameda County	CA	California	NONE	Yes
94579	Alameda County	CA	California	NONE	Yes
94580	Alameda County	CA	California	NONE	Yes
94581	Napa County	CA	California	NONE	Yes
94582	Contra Costa County	CA	California	NONE	Yes
94583	Contra Costa County	CA	California	NONE	Yes
94585	Solano	CA	California	NONE	Yes
94586	Alameda County	CA	California	NONE	Yes
94587	Alameda County	CA	California	NONE	Yes
94588	Alameda County	CA	California	NONE	Yes
94589	Solano County	CA	California	NONE	Yes
94590	Solano County	CA	California	NONE	Yes
94591	Solano County	CA	California	NONE	Yes
94592	Solano County	CA	California	NONE	Yes
94595	Contra Costa County	CA	California	NONE	Yes
94596	Contra Costa County	CA	California	NONE	Yes
94597	Contra Costa County	CA	California	NONE	Yes
94598	Contra Costa County	CA	California	NONE	Yes
94599	Napa County	CA	California	NONE	Yes
94601	Alameda County	CA	California	NONE	Yes
94602	Alameda County	CA	California	NONE	Yes
94603	Alameda County	CA	California	NONE	Yes
94604	Alameda County	CA	California	NONE	Yes
94605	Alameda County	CA	California	NONE	Yes
94606	Alameda County	CA	California	NONE	Yes
94607	Alameda County	CA	California	NONE	Yes
94608	Alameda County	CA	California	NONE	Yes
94609	Alameda County	CA	California	NONE	Yes
94610	Alameda County	CA	California	NONE	Yes
94611	Alameda	CA	California	NONE	Yes
94612	Alameda County	CA	California	NONE	Yes
94613	Alameda County	CA	California	NONE	Yes
94614	Alameda County	CA	California	NONE	Yes
94615	Alameda County	CA	California	NONE	Yes
94618	Alameda County	CA	California	NONE	Yes
94619	Alameda	CA	California	NONE	Yes
94620	Alameda County	CA	California	NONE	Yes
94621	Alameda County	CA	California	NONE	Yes
94623	Alameda County	CA	California	NONE	Yes
94624	Alameda County	CA	California	NONE	Yes
94661	Alameda County	CA	California	NONE	Yes
94662	Alameda County	CA	California	NONE	Yes
94701	Alameda County	CA	California	NONE	Yes
94702	Alameda County	CA	California	NONE	Yes
94703	Alameda County	CA	California	NONE	Yes
94704	Alameda County	CA	California	NONE	Yes
94705	Alameda County	CA	California	NONE	Yes
94706	Alameda	CA	California	NONE	Yes
94707	Alameda	CA	California	NONE	Yes
94708	Alameda	CA	California	NONE	Yes
94709	Alameda County	CA	California	NONE	Yes
94710	Alameda County	CA	California	NONE	Yes
94712	Alameda County	CA	California	NONE	Yes
94720	Alameda County	CA	California	NONE	Yes
94801	Contra Costa County	CA	California	NONE	Yes
94802	Contra Costa County	CA	California	NONE	Yes
94803	Contra Costa County	CA	California	NONE	Yes
94804	Contra Costa	CA	California	NONE	Yes
94805	Contra Costa County	CA	California	NONE	Yes
94806	Contra Costa County	CA	California	NONE	Yes
94807	Contra Costa County	CA	California	NONE	Yes
94820	Contra Costa County	CA	California	NONE	Yes
94850	Contra Costa County	CA	California	NONE	Yes
94901	Marin County	CA	California	NONE	Yes
94903	Marin County	CA	California	NONE	Yes
94904	Marin County	CA	California	NONE	Yes
94912	Marin County	CA	California	NONE	Yes
94913	Marin County	CA	California	NONE	Yes
94914	Marin County	CA	California	NONE	Yes
94915	Marin County	CA	California	NONE	Yes
94920	Marin County	CA	California	NONE	Yes
94922	Sonoma County	CA	California	NONE	Yes
94923	Sonoma County	CA	California	NONE	Yes
94924	Marin County	CA	California	NONE	Yes
94925	Marin County	CA	California	NONE	Yes
94927	Sonoma County	CA	California	NONE	Yes
94928	Sonoma County	CA	California	NONE	Yes
94929	Marin County	CA	California	NONE	Yes
94930	Marin County	CA	California	NONE	Yes
94931	Sonoma County	CA	California	NONE	Yes
94933	Marin County	CA	California	NONE	Yes
94937	Marin County	CA	California	NONE	Yes
94938	Marin County	CA	California	NONE	Yes
94939	Marin County	CA	California	NONE	Yes
94940	Marin County	CA	California	NONE	Yes
94941	Marin County	CA	California	NONE	Yes
94942	Marin County	CA	California	NONE	Yes
94945	Marin	CA	California	NONE	Yes
94946	Marin County	CA	California	NONE	Yes
94947	Marin County	CA	California	NONE	Yes
94948	Marin County	CA	California	NONE	Yes
94949	Marin County	CA	California	NONE	Yes
94950	Marin County	CA	California	NONE	Yes
94951	Sonoma County	CA	California	NONE	Yes
94952	Sonoma	CA	California	NONE	Yes
94953	Sonoma County	CA	California	NONE	Yes
94954	Sonoma County	CA	California	NONE	Yes
94955	Sonoma County	CA	California	NONE	Yes
